product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
101,vestibulum proin eu,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,419.2,6.91,clothing,Twitterworks,229,Orange,extra large,6.8,2022-02-08,2.5,120,vestibulum vestibulum ante ipsum primis,3.2,480,express,19.38
102,iaculis congue vivamus metus,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",396.21,24.98,electronics,Riffpath,762,Aquamarine,medium,2.8,2010-11-23,2.9,556,in quam fringilla rhoncus mauris,1.9,956,express,48.4
103,egestas metus,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",284.14,30.48,beauty,Mynte,46,Teal,large,9.7,2014-01-28,4.3,989,nunc rhoncus dui,4.8,907,free,34.62
104,purus eu magna,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",826.11,18.83,home decor,InnoZ,714,Teal,large,8.1,2011-02-11,4.3,917,odio odio elementum eu,2.6,74,express,19.31
105,nisi at nibh in,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",148.71,4.66,home decor,Feedfire,995,Fuscia,small,0.8,2016-03-10,1.4,264,vel sem,4.3,573,express,0.65
106,amet justo,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",175.6,24.32,clothing,Gigabox,419,Yellow,large,8.3,2021-02-12,2.7,415,porta volutpat quam,1.3,597,express,16.41
107,et magnis,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",40.6,21.37,home decor,Skyba,808,Green,medium,8.2,2020-07-06,3.2,321,diam vitae quam suspendisse potenti,3.2,337,express,46.47
108,eu nibh quisque,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",757.13,21.02,clothing,Viva,577,Aquamarine,medium,9.8,2014-02-22,2.9,448,praesent blandit nam nulla integer pede,3.9,370,standard,49.65
109,id ornare imperdiet sapien,Nulla mollis molestie lorem.,183.92,47.65,clothing,Edgewire,916,Puce,small,7.0,2021-03-07,2.3,469,neque vestibulum eget vulputate ut ultrices,1.7,591,free,20.21
110,massa id lobortis,Donec semper sapien a libero. Nam dui.,560.95,14.41,electronics,Muxo,559,Yellow,small,1.9,2011-07-08,3.9,152,luctus,1.7,666,express,1.04
111,sodales sed,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",412.71,32.76,electronics,Twitterbeat,888,Khaki,extra large,3.9,2015-06-29,3.3,888,habitasse platea dictumst,2.4,731,free,33.12
112,eget orci vehicula condimentum,Suspendisse potenti.,594.27,21.39,clothing,Thoughtblab,342,Mauv,extra large,1.2,2016-11-20,2.9,755,ipsum dolor sit amet consectetuer,4.6,319,free,20.31
113,enim blandit mi,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,294.55,12.82,electronics,Gevee,557,Orange,extra large,8.1,2019-04-24,1.5,643,platea dictumst maecenas ut massa,4.6,540,free,32.66
114,nascetur ridiculus,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,151.36,25.63,clothing,Dabjam,229,Khaki,medium,7.5,2018-04-04,4.2,491,magnis dis parturient,2.3,434,standard,13.46
115,suspendisse ornare consequat,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",449.82,23.5,beauty,Agivu,602,Fuscia,small,0.2,2016-09-06,3.6,259,condimentum id luctus nec molestie,2.3,44,standard,37.79
116,ut mauris eget massa,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",806.27,48.2,beauty,Dynazzy,701,Fuscia,medium,3.8,2021-05-20,2.9,807,quis turpis sed,3.4,221,express,11.07
117,id lobortis,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",162.06,19.91,electronics,Oyope,461,Indigo,small,6.4,2018-08-19,3.2,160,ligula vehicula consequat morbi,4.3,871,free,11.23
118,in hac habitasse,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",304.4,41.62,toys,Zoomdog,952,Khaki,small,9.1,2019-09-19,3.0,21,ante vivamus tortor,2.7,114,express,34.79
119,luctus et ultrices posuere,Phasellus in felis. Donec semper sapien a libero.,885.47,46.97,beauty,Vinder,63,Red,small,2.7,2021-10-22,2.8,592,tincidunt nulla mollis,1.6,266,express,46.85
120,a ipsum integer a,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",199.56,0.29,home decor,Dynabox,365,Yellow,medium,8.4,2022-02-18,2.5,683,vulputate vitae,2.4,139,free,28.67
121,natoque penatibus,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,790.09,46.13,home decor,Blogpad,293,Fuscia,small,7.3,2011-10-12,4.4,526,vestibulum proin,5.0,154,free,39.68
122,posuere cubilia curae,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",371.25,20.8,home decor,Photolist,471,Orange,medium,7.7,2011-10-12,2.1,66,nonummy maecenas tincidunt lacus at,4.2,362,express,45.74
123,ultrices libero non mattis,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",961.94,23.96,electronics,Wikizz,629,Purple,extra large,2.0,2022-04-25,2.1,297,libero ut,4.9,672,free,39.51
124,nunc proin,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",176.22,41.01,beauty,Zooveo,223,Goldenrod,large,6.5,2020-08-05,2.0,697,massa,4.6,348,standard,39.96
125,sagittis nam congue,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",709.17,5.39,clothing,Jayo,849,Fuscia,small,5.2,2014-01-07,3.1,163,molestie,5.0,184,standard,36.81
126,tincidunt eu,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,792.57,11.96,electronics,Oyoyo,65,Indigo,large,8.5,2011-03-12,1.1,846,molestie hendrerit at vulputate,3.2,650,free,20.47
127,eu est,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",340.33,4.68,electronics,Meevee,866,Mauv,medium,3.6,2017-10-24,2.4,300,feugiat non pretium,4.8,263,express,29.25
128,nulla ultrices aliquet maecenas,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",711.31,23.03,electronics,Kayveo,646,Violet,medium,7.8,2010-09-03,1.1,94,justo eu massa,3.2,921,standard,7.12
129,elit proin interdum,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",222.87,6.64,clothing,Quatz,660,Blue,large,3.0,2010-02-25,4.3,303,quam suspendisse potenti nullam porttitor,2.8,595,express,26.26
130,tristique est et tempus,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",561.88,38.58,home decor,Devpulse,260,Crimson,medium,1.1,2015-01-05,3.3,825,vel est donec,1.4,322,standard,48.88
131,consectetuer adipiscing elit,Donec posuere metus vitae ipsum. Aliquam non mauris.,567.26,47.03,clothing,Fiveclub,778,Indigo,small,8.1,2015-06-28,2.5,826,rhoncus aliquam lacus morbi quis tortor,4.9,536,standard,42.09
132,sit amet erat nulla,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",325.99,14.37,clothing,Photolist,946,Khaki,large,4.8,2015-04-02,1.4,60,ipsum aliquam non mauris morbi non,1.3,554,standard,34.24
133,vestibulum sed magna,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,33.67,48.65,home decor,Shuffletag,546,Pink,small,3.8,2016-07-25,1.3,762,in consequat ut nulla,2.4,792,express,20.74
134,convallis nunc proin at,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",856.75,8.83,home decor,Voonix,746,Blue,medium,1.7,2015-08-02,1.6,71,libero nam dui proin,4.1,955,express,5.72
135,sit amet sem fusce,Sed ante. Vivamus tortor. Duis mattis egestas metus.,60.27,4.19,clothing,Kwimbee,273,Blue,large,2.0,2014-07-02,3.3,826,orci luctus et,3.0,690,standard,0.98
136,purus phasellus in felis,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",595.45,13.35,beauty,Kare,59,Yellow,extra large,6.6,2014-11-16,3.2,585,sed,2.0,944,express,34.84
137,ut mauris eget massa,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",865.33,25.25,beauty,Camido,86,Red,large,4.6,2015-06-05,3.6,386,arcu,2.2,697,free,27.82
138,nulla neque,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,338.42,28.1,clothing,Buzzbean,764,Mauv,extra large,1.5,2018-10-17,3.4,652,at,2.0,790,free,2.29
139,lorem quisque,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,556.0,5.28,beauty,Tagtune,927,Teal,medium,6.5,2012-06-17,4.2,795,tristique est et tempus,2.3,726,standard,32.54
140,cubilia curae duis faucibus,Donec semper sapien a libero. Nam dui.,313.45,30.29,home decor,Quinu,193,Indigo,extra large,5.0,2021-11-14,4.9,140,sit amet lobortis sapien sapien non,1.2,517,standard,37.63
141,luctus cum,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,366.52,11.94,home decor,Youspan,447,Puce,medium,3.6,2018-11-15,2.5,16,etiam vel augue vestibulum,4.3,130,standard,25.48
142,maecenas ut,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,298.38,46.85,electronics,Gigaclub,549,Purple,medium,4.4,2011-11-17,1.8,944,est quam pharetra magna ac,3.0,965,express,17.27
143,at dolor,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",489.75,37.78,toys,Roodel,16,Turquoise,large,4.6,2013-01-23,4.2,12,mauris enim,1.4,1,express,18.09
144,venenatis non sodales sed,Cras in purus eu magna vulputate luctus.,630.07,47.7,home decor,Yadel,237,Indigo,small,6.8,2014-03-26,2.5,762,nulla elit ac,3.5,613,standard,43.65
145,non mattis,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",886.79,30.78,beauty,Eare,913,Red,small,2.2,2013-05-18,2.4,705,habitasse platea dictumst aliquam augue quam,4.9,198,free,25.12
146,lacinia aenean sit,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,162.14,23.86,home decor,Twinte,382,Blue,extra large,3.3,2021-03-09,2.1,11,a odio in hac habitasse,1.7,573,standard,25.91
147,lacus at velit,Nullam molestie nibh in lectus. Pellentesque at nulla.,552.33,19.78,clothing,Fivechat,653,Crimson,small,0.7,2021-12-28,1.9,16,pulvinar nulla,4.1,131,standard,22.59
148,nisl nunc rhoncus,Duis ac nibh.,235.51,22.09,toys,Skippad,370,Green,extra large,6.5,2021-01-26,2.2,20,amet turpis elementum,1.9,954,free,25.4
149,erat id,Maecenas ut massa quis augue luctus tincidunt.,149.39,39.43,toys,Skynoodle,810,Violet,medium,7.7,2014-05-18,3.2,118,viverra dapibus nulla,3.7,482,standard,34.73
150,sit amet consectetuer adipiscing,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",839.68,36.34,clothing,Voonyx,36,Red,extra large,4.1,2020-09-24,5.0,862,vel augue,3.4,64,express,28.78
151,nulla ultrices aliquet maecenas,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",218.07,9.21,clothing,Voonyx,887,Crimson,small,5.8,2021-11-10,2.3,413,nec euismod scelerisque quam,4.6,481,express,25.06
152,maecenas rhoncus,Morbi vel lectus in quam fringilla rhoncus.,40.69,33.7,clothing,Gevee,265,Orange,medium,2.7,2011-11-28,5.0,722,erat fermentum justo nec,2.4,948,free,15.93
153,ridiculus mus etiam,Suspendisse potenti. In eleifend quam a odio.,805.61,17.63,electronics,Yakidoo,413,Puce,extra large,6.4,2016-11-13,2.5,307,praesent,4.2,516,express,28.62
154,hac habitasse,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",870.68,8.8,electronics,Kwilith,733,Blue,medium,3.3,2016-07-08,4.6,943,in porttitor pede justo eu massa,3.8,995,standard,5.93
155,integer aliquet,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",501.53,17.25,clothing,Browsecat,76,Puce,extra large,9.0,2015-11-21,1.1,834,orci nullam molestie nibh in lectus,4.5,398,free,10.38
156,nunc proin,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",134.59,20.14,home decor,Quatz,944,Teal,extra large,2.6,2012-06-20,4.6,509,metus arcu adipiscing molestie hendrerit,2.3,110,standard,19.89
157,in est risus,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",706.58,11.21,toys,Livepath,393,Goldenrod,extra large,5.4,2015-03-07,3.5,855,ornare consequat lectus in est,2.0,3,standard,4.84
158,massa id,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",333.51,15.88,beauty,Devpoint,176,Maroon,small,0.1,2011-05-01,3.5,889,sit amet,1.1,741,express,5.91
159,posuere cubilia curae,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",271.99,44.18,home decor,Skajo,947,Yellow,medium,9.8,2013-11-26,2.7,381,ut massa quis augue,3.5,379,express,14.46
160,in magna,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,349.63,43.43,electronics,Rhyloo,116,Red,medium,6.4,2022-05-01,1.7,918,duis,1.7,566,express,48.96
161,ac consequat metus sapien,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",710.91,22.9,toys,Yakijo,376,Fuscia,medium,6.7,2021-06-09,1.6,286,sed nisl nunc rhoncus,3.9,95,express,42.99
162,felis sed,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,712.88,24.37,clothing,Pixonyx,383,Green,large,8.0,2022-11-05,3.1,828,dapibus augue vel accumsan tellus nisi,3.3,3,free,6.38
163,ultrices posuere cubilia,Ut at dolor quis odio consequat varius. Integer ac leo.,720.02,1.64,beauty,Skimia,217,Crimson,large,7.2,2012-04-30,2.2,538,integer non velit donec diam,1.9,132,express,37.39
164,et magnis,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",898.55,47.87,clothing,Vimbo,200,Crimson,small,8.1,2011-05-21,1.1,247,quam pharetra magna ac consequat,3.5,684,free,13.42
165,morbi sem mauris laoreet,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,186.22,29.6,beauty,Avaveo,427,Indigo,extra large,8.2,2010-06-18,2.8,622,habitasse platea dictumst morbi,1.7,804,express,23.98
166,metus arcu adipiscing molestie,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,566.35,8.39,toys,Linklinks,212,Crimson,extra large,8.6,2013-06-27,3.2,172,vivamus in felis eu sapien,2.8,644,express,15.43
167,in faucibus orci,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",430.21,15.86,beauty,Blogtag,71,Puce,small,0.9,2022-10-01,1.1,544,justo lacinia,3.7,358,express,19.38
168,pede justo,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,175.41,42.5,electronics,Vinte,617,Khaki,extra large,4.8,2018-03-10,2.3,719,nam ultrices libero,2.7,399,standard,31.52
169,justo maecenas,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",355.7,40.68,beauty,Riffpath,833,Maroon,small,8.9,2020-09-12,4.9,440,quisque erat eros,4.8,974,free,47.97
170,at nunc,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",55.72,32.92,clothing,Fanoodle,883,Khaki,extra large,3.8,2017-07-07,4.2,694,morbi quis tortor,1.7,624,express,16.05
171,curae mauris viverra diam,Sed ante.,446.29,46.94,clothing,Youtags,696,Pink,extra large,2.8,2015-01-04,3.9,660,consequat dui nec nisi,1.7,818,free,28.42
